Transaction_ID,Date,Store_ID,Region,Product_ID,Product_Name,Category,Quantity_Sold,Cost_Price,Selling_Price,Discount,Revenue,Profit,Current_Stock,Reorder_Level,Customer_Type,Payment_Method
T001431,2025-10-22,Store-C,South,P011,Toothpaste,Personal Care,18,95,122.3,6.12,2091.24,381.24,399,30,Regular,Cash
T001432,2025-11-05,Store-A,South,P007,Chips,Snacks,10,25,30.11,0.0,301.1,51.1,278,30,Wholesale,UPI
T001433,2025-04-17,Store-B,East,P003,Rice,Grocery,11,70,98.78,4.94,1032.24,262.24,341,30,Regular,UPI
T001434,2025-07-01,Store-A,South,P009,Soap,Personal Care,8,30,42.93,2.15,326.24,86.24,400,30,New,Cash
T001435,2025-01-26,Store-D,West,P013,Soft Drink,Beverages,1,50,64.16,3.21,60.95,10.95,199,30,New,Cash
T001436,2025-03-31,Store-A,South,P007,Chips,Snacks,13,25,33.18,0.0,431.34,106.34,52,30,Regular,Cash
T001437,2025-04-08,Store-B,North,P016,Cooking Oil,Grocery,20,180,226.35,22.64,4074.2,474.2,217,30,Wholesale,UPI
T001438,2025-01-04,Store-D,West,P016,Cooking Oil,Grocery,9,180,234.47,35.17,1793.7,173.7,13,30,New,Cash
T001439,2025-11-30,Store-C,South,P012,Juice,Beverages,12,80,114.7,0.0,1376.4,416.4,227,30,Wholesale,Cash
T001440,2025-11-28,Store-C,North,P013,Soft Drink,Beverages,16,50,57.74,5.77,831.52,31.52,378,30,Regular,Cash
T001441,2025-12-22,Store-D,North,P006,Butter,Dairy,19,55,63.4,3.17,1144.37,99.37,76,30,Regular,Card
T001442,2025-03-22,Store-D,South,P007,Chips,Snacks,10,25,31.54,4.73,268.1,18.1,426,30,Regular,Card
T001443,2025-03-25,Store-A,West,P005,Eggs,Dairy,6,90,113.36,0.0,680.16,140.16,407,30,Regular,UPI
T001444,2025-06-14,Store-A,North,P013,Soft Drink,Beverages,12,50,71.13,7.11,768.24,168.24,323,30,New,Cash
T001445,2025-07-28,Store-A,West,P016,Cooking Oil,Grocery,2,180,246.69,12.33,468.72,108.72,472,30,Wholesale,Card
T001446,2025-04-25,Store-A,West,P017,Salt,Grocery,6,20,23.95,0.0,143.7,23.7,183,30,Regular,Cash
T001447,2025-11-05,Store-A,East,P016,Cooking Oil,Grocery,15,180,260.1,39.02,3316.2,616.2,73,30,New,UPI
T001448,2025-11-11,Store-A,West,P009,Soap,Personal Care,5,30,37.41,3.74,168.35,18.35,494,30,New,Card
T001449,2025-03-15,Store-B,North,P019,Tissue,Home Care,7,75,89.08,4.45,592.41,67.41,417,30,Wholesale,Cash
T001450,2025-04-26,Store-C,South,P013,Soft Drink,Beverages,10,50,70.8,0.0,708.0,208.0,132,30,Wholesale,Card
T001451,2025-10-30,Store-C,South,P010,Shampoo,Personal Care,11,180,245.36,36.8,2294.16,314.16,347,30,New,UPI
T001452,2025-07-17,Store-A,South,P012,Juice,Beverages,5,80,105.9,0.0,529.5,129.5,387,30,Regular,Cash
T001453,2025-07-23,Store-C,North,P005,Eggs,Dairy,2,90,126.06,6.3,239.52,59.52,87,30,Wholesale,UPI
T001454,2025-04-20,Store-D,East,P016,Cooking Oil,Grocery,12,180,217.14,32.57,2214.84,54.84,236,30,Wholesale,UPI
T001455,2025-04-06,Store-C,East,P004,Sugar,Grocery,9,45,60.6,6.06,490.86,85.86,177,30,New,Card
T001456,2025-09-23,Store-C,North,P015,Coffee,Beverages,4,220,297.09,29.71,1069.52,189.52,395,30,New,UPI
T001457,2025-02-26,Store-A,East,P001,Milk,Dairy,18,60,71.27,3.56,1218.78,138.78,239,30,Regular,UPI
T001458,2025-09-16,Store-B,West,P010,Shampoo,Personal Care,15,180,230.55,0.0,3458.25,758.25,499,30,Wholesale,Cash
T001459,2025-07-01,Store-B,North,P005,Eggs,Dairy,8,90,124.45,6.22,945.84,225.84,380,30,Wholesale,UPI
T001460,2025-03-23,Store-A,South,P018,Detergent,Home Care,8,260,353.11,17.66,2683.6,603.6,196,30,Wholesale,Card
T001461,2025-11-09,Store-D,South,P020,Notebook,Stationery,8,60,84.18,4.21,639.76,159.76,281,30,New,Cash
T001462,2025-09-01,Store-D,East,P013,Soft Drink,Beverages,10,50,63.35,9.5,538.5,38.5,462,30,Regular,Card
T001463,2025-11-10,Store-A,North,P010,Shampoo,Personal Care,1,180,211.04,21.1,189.94,9.94,111,30,New,Cash
T001464,2025-03-23,Store-D,West,P005,Eggs,Dairy,16,90,125.71,6.29,1910.72,470.72,205,30,Wholesale,Cash
T001465,2025-07-25,Store-A,South,P008,Biscuits,Snacks,12,35,40.99,4.1,442.68,22.68,76,30,Regular,UPI
T001466,2025-03-02,Store-C,North,P005,Eggs,Dairy,9,90,124.04,0.0,1116.36,306.36,331,30,Wholesale,Card
T001467,2025-03-05,Store-D,South,P016,Cooking Oil,Grocery,8,180,242.66,24.27,1747.12,307.12,425,30,Regular,Card
T001468,2025-05-11,Store-A,West,P011,Toothpaste,Personal Care,9,95,136.31,0.0,1226.79,371.79,200,30,New,Card
T001469,2025-02-22,Store-A,East,P006,Butter,Dairy,16,55,75.76,3.79,1151.52,271.52,272,30,Regular,Card
T001470,2025-05-24,Store-C,East,P016,Cooking Oil,Grocery,14,180,229.77,0.0,3216.78,696.78,447,30,Wholesale,Card
T001471,2025-02-12,Store-A,North,P011,Toothpaste,Personal Care,14,95,128.26,12.83,1616.02,286.02,187,30,Wholesale,UPI
T001472,2025-05-17,Store-A,West,P008,Biscuits,Snacks,19,35,45.45,6.82,733.97,68.97,345,30,Wholesale,Card
T001473,2025-11-05,Store-A,North,P019,Tissue,Home Care,13,75,99.9,14.98,1103.96,128.96,26,30,Wholesale,Cash
T001474,2025-07-21,Store-A,East,P004,Sugar,Grocery,8,45,56.62,8.49,385.04,25.04,422,30,Wholesale,UPI
T001475,2025-07-24,Store-D,North,P015,Coffee,Beverages,19,220,309.99,0.0,5889.81,1709.81,486,30,Regular,Card
T001476,2025-05-30,Store-D,North,P006,Butter,Dairy,1,55,73.65,7.37,66.28,11.28,55,30,Wholesale,UPI
T001477,2025-05-08,Store-C,West,P009,Soap,Personal Care,12,30,41.87,4.19,452.16,92.16,185,30,Regular,UPI
T001478,2025-10-13,Store-C,West,P015,Coffee,Beverages,9,220,303.73,15.19,2596.86,616.86,112,30,New,Cash
T001479,2025-06-06,Store-A,North,P016,Cooking Oil,Grocery,3,180,225.02,11.25,641.31,101.31,167,30,Wholesale,UPI
T001480,2025-07-15,Store-B,East,P011,Toothpaste,Personal Care,20,95,123.42,6.17,2345.0,445.0,392,30,Wholesale,UPI
T001481,2025-03-23,Store-B,East,P012,Juice,Beverages,11,80,111.34,11.13,1102.31,222.31,391,30,Regular,Cash
T001482,2025-10-14,Store-B,West,P007,Chips,Snacks,19,25,31.08,3.11,531.43,56.43,392,30,Wholesale,Card
T001483,2025-05-15,Store-B,East,P003,Rice,Grocery,7,70,82.46,12.37,490.63,0.63,441,30,Wholesale,UPI
T001484,2025-05-31,Store-A,East,P013,Soft Drink,Beverages,5,50,71.32,0.0,356.6,106.6,437,30,Regular,UPI
T001485,2025-09-11,Store-B,South,P002,Bread,Bakery,8,40,52.58,5.26,378.56,58.56,18,30,Regular,Cash
T001486,2025-01-11,Store-D,West,P015,Coffee,Beverages,7,220,262.59,26.26,1654.31,114.31,129,30,New,Card
T001487,2025-09-23,Store-D,West,P018,Detergent,Home Care,19,260,313.99,15.7,5667.51,727.51,439,30,Wholesale,UPI
T001488,2025-05-01,Store-C,East,P012,Juice,Beverages,9,80,102.35,10.23,829.08,109.08,465,30,Regular,Card
T001489,2025-10-03,Store-B,North,P005,Eggs,Dairy,11,90,126.72,6.34,1324.18,334.18,412,30,Wholesale,Card
T001490,2025-06-28,Store-B,West,P016,Cooking Oil,Grocery,18,180,223.93,11.2,3829.14,589.14,373,30,New,Card
T001491,2025-08-12,Store-A,South,P002,Bread,Bakery,15,40,53.43,8.01,681.3,81.3,307,30,Regular,Card
T001492,2025-12-28,Store-B,North,P015,Coffee,Beverages,18,220,295.92,29.59,4793.94,833.94,249,30,Wholesale,UPI
T001493,2025-11-03,Store-D,West,P003,Rice,Grocery,9,70,92.46,0.0,832.14,202.14,370,30,Wholesale,Cash
T001494,2025-12-23,Store-C,East,P013,Soft Drink,Beverages,7,50,67.43,6.74,424.83,74.83,280,30,Regular,Card
T001495,2025-01-04,Store-A,East,P017,Salt,Grocery,14,20,23.87,2.39,300.72,20.72,446,30,Wholesale,Cash
T001496,2025-03-24,Store-B,South,P003,Rice,Grocery,20,70,81.84,12.28,1391.2,-8.8,378,30,Wholesale,Cash
T001497,2025-03-03,Store-C,North,P006,Butter,Dairy,1,55,73.97,11.1,62.87,7.87,378,30,Regular,UPI
T001498,2025-08-31,Store-B,East,P019,Tissue,Home Care,13,75,104.36,15.65,1153.23,178.23,361,30,Regular,Cash
T001499,2025-05-10,Store-D,North,P010,Shampoo,Personal Care,12,180,216.58,32.49,2209.08,49.08,455,30,Regular,UPI
T001500,2025-08-20,Store-A,East,P013,Soft Drink,Beverages,7,50,60.9,0.0,426.3,76.3,178,30,Regular,Card
T001501,2025-03-28,Store-A,North,P002,Bread,Bakery,18,40,46.71,4.67,756.72,36.72,53,30,Regular,UPI
T001502,2025-02-05,Store-B,South,P013,Soft Drink,Beverages,10,50,57.91,5.79,521.2,21.2,444,30,Wholesale,Card
T001503,2025-12-16,Store-B,East,P016,Cooking Oil,Grocery,6,180,235.9,23.59,1273.86,193.86,54,30,Wholesale,Cash
T001504,2025-11-15,Store-A,North,P015,Coffee,Beverages,6,220,286.48,42.97,1461.06,141.06,20,30,New,UPI
T001505,2025-02-21,Store-D,South,P004,Sugar,Grocery,12,45,60.97,3.05,695.04,155.04,465,30,Wholesale,Cash
T001506,2025-08-18,Store-A,North,P020,Notebook,Stationery,11,60,85.88,12.88,803.0,143.0,406,30,New,Cash
T001507,2025-07-26,Store-A,East,P012,Juice,Beverages,5,80,97.75,14.66,415.45,15.45,101,30,Regular,UPI
T001508,2025-12-02,Store-C,West,P019,Tissue,Home Care,4,75,105.32,0.0,421.28,121.28,344,30,Wholesale,Card
T001509,2025-04-12,Store-C,West,P007,Chips,Snacks,10,25,31.15,4.67,264.8,14.8,395,30,New,UPI
T001510,2025-06-14,Store-D,West,P013,Soft Drink,Beverages,3,50,64.86,9.73,165.39,15.39,58,30,New,UPI
T001511,2025-02-15,Store-C,South,P010,Shampoo,Personal Care,2,180,235.49,0.0,470.98,110.98,101,30,Wholesale,UPI
T001512,2025-04-07,Store-C,North,P002,Bread,Bakery,18,40,46.34,4.63,750.78,30.78,202,30,Wholesale,UPI
T001513,2025-12-24,Store-A,South,P017,Salt,Grocery,17,20,28.1,2.81,429.93,89.93,353,30,Regular,UPI
T001514,2025-04-15,Store-D,South,P006,Butter,Dairy,8,55,75.0,0.0,600.0,160.0,370,30,Wholesale,Card
T001515,2025-12-19,Store-A,East,P020,Notebook,Stationery,1,60,69.81,10.47,59.34,-0.66,110,30,Regular,Cash
T001516,2025-07-25,Store-A,South,P011,Toothpaste,Personal Care,6,95,137.38,6.87,783.06,213.06,195,30,Regular,Card
T001517,2025-10-20,Store-C,South,P008,Biscuits,Snacks,20,35,47.27,7.09,803.6,103.6,353,30,Wholesale,Card
T001518,2025-07-31,Store-D,East,P009,Soap,Personal Care,14,30,40.71,6.11,484.4,64.4,426,30,Regular,UPI
T001519,2025-12-23,Store-D,South,P009,Soap,Personal Care,20,30,34.59,5.19,588.0,-12.0,26,30,Wholesale,Card
T001520,2025-09-08,Store-A,South,P008,Biscuits,Snacks,3,35,46.94,0.0,140.82,35.82,86,30,Wholesale,UPI
T001521,2025-10-02,Store-C,East,P006,Butter,Dairy,9,55,79.01,11.85,604.44,109.44,150,30,Wholesale,UPI
T001522,2025-02-14,Store-D,South,P004,Sugar,Grocery,4,45,57.08,2.85,216.92,36.92,491,30,Regular,Card
T001523,2025-01-20,Store-D,South,P002,Bread,Bakery,16,40,51.75,0.0,828.0,188.0,122,30,Regular,Card
T001524,2025-03-15,Store-D,North,P003,Rice,Grocery,8,70,89.65,8.96,645.52,85.52,229,30,Wholesale,Card
T001525,2025-01-08,Store-B,East,P007,Chips,Snacks,7,25,34.19,0.0,239.33,64.33,296,30,New,Cash
T001526,2025-07-14,Store-B,East,P012,Juice,Beverages,15,80,96.82,0.0,1452.3,252.3,205,30,Wholesale,Cash
T001527,2025-08-13,Store-A,West,P008,Biscuits,Snacks,6,35,46.84,4.68,252.96,42.96,341,30,Regular,Cash
T001528,2025-10-08,Store-C,North,P020,Notebook,Stationery,17,60,74.18,3.71,1197.99,177.99,78,30,Regular,Card
T001529,2025-03-28,Store-C,East,P003,Rice,Grocery,14,70,91.38,0.0,1279.32,299.32,321,30,Regular,Cash
T001530,2025-01-30,Store-D,North,P004,Sugar,Grocery,8,45,51.83,0.0,414.64,54.64,293,30,Regular,Card
T001531,2025-09-01,Store-D,East,P002,Bread,Bakery,19,40,52.55,0.0,998.45,238.45,337,30,Wholesale,Card
T001532,2025-09-09,Store-C,East,P013,Soft Drink,Beverages,15,50,71.15,3.56,1013.85,263.85,354,30,Wholesale,UPI
T001533,2025-03-15,Store-C,South,P016,Cooking Oil,Grocery,5,180,231.53,23.15,1041.9,141.9,119,30,New,UPI
T001534,2025-06-03,Store-B,North,P006,Butter,Dairy,12,55,75.46,11.32,769.68,109.68,417,30,New,UPI
T001535,2025-11-17,Store-C,South,P018,Detergent,Home Care,8,260,376.02,18.8,2857.76,777.76,435,30,New,UPI
T001536,2025-07-18,Store-D,East,P014,Tea,Beverages,15,140,191.8,28.77,2445.45,345.45,492,30,New,UPI
T001537,2025-04-22,Store-B,South,P013,Soft Drink,Beverages,5,50,68.35,3.42,324.65,74.65,130,30,Wholesale,Card
T001538,2025-11-26,Store-C,South,P020,Notebook,Stationery,12,60,85.21,12.78,869.16,149.16,196,30,New,Cash
T001539,2025-11-16,Store-D,North,P016,Cooking Oil,Grocery,4,180,236.31,35.45,803.44,83.44,158,30,Regular,Cash
T001540,2025-09-22,Store-D,South,P011,Toothpaste,Personal Care,18,95,134.61,20.19,2059.56,349.56,484,30,New,Cash
T001541,2025-12-15,Store-B,West,P007,Chips,Snacks,13,25,33.01,1.65,407.68,82.68,144,30,Wholesale,Cash
T001542,2025-03-08,Store-D,East,P005,Eggs,Dairy,14,90,112.05,5.6,1490.3,230.3,449,30,Wholesale,Card
T001543,2025-01-11,Store-A,North,P017,Salt,Grocery,2,20,27.06,0.0,54.12,14.12,48,30,New,Cash
T001544,2025-04-20,Store-C,North,P011,Toothpaste,Personal Care,12,95,115.04,5.75,1311.48,171.48,495,30,New,Card
T001545,2025-06-23,Store-B,East,P011,Toothpaste,Personal Care,19,95,135.03,20.25,2180.82,375.82,248,30,New,Cash
T001546,2025-08-01,Store-A,West,P018,Detergent,Home Care,6,260,369.26,18.46,2104.8,544.8,88,30,Regular,Card
T001547,2025-05-08,Store-A,South,P018,Detergent,Home Care,16,260,353.59,35.36,5091.68,931.68,358,30,New,Cash
T001548,2025-09-02,Store-B,North,P002,Bread,Bakery,5,40,56.56,8.48,240.4,40.4,199,30,Wholesale,Card
T001549,2025-01-11,Store-D,East,P012,Juice,Beverages,15,80,106.04,5.3,1511.1,311.1,234,30,New,Cash
T001550,2025-07-21,Store-B,North,P012,Juice,Beverages,3,80,96.25,9.62,259.89,19.89,351,30,Wholesale,Cash
T001551,2025-11-05,Store-D,North,P011,Toothpaste,Personal Care,10,95,129.53,0.0,1295.3,345.3,186,30,Wholesale,Card
T001552,2025-09-20,Store-C,North,P014,Tea,Beverages,6,140,176.34,17.63,952.26,112.26,103,30,New,UPI
T001553,2025-08-18,Store-D,East,P006,Butter,Dairy,2,55,73.97,7.4,133.14,23.14,139,30,Regular,UPI
T001554,2025-11-16,Store-A,North,P015,Coffee,Beverages,3,220,274.97,0.0,824.91,164.91,71,30,New,UPI
T001555,2025-12-11,Store-C,West,P007,Chips,Snacks,16,25,31.6,0.0,505.6,105.6,360,30,New,UPI
T001556,2025-06-27,Store-C,South,P017,Salt,Grocery,14,20,25.44,2.54,320.6,40.6,72,30,New,UPI
T001557,2025-12-08,Store-C,North,P009,Soap,Personal Care,3,30,42.72,0.0,128.16,38.16,417,30,Regular,Cash
T001558,2025-03-20,Store-B,North,P004,Sugar,Grocery,8,45,52.75,5.28,379.76,19.76,38,30,Regular,Cash
T001559,2025-10-26,Store-D,East,P001,Milk,Dairy,11,60,84.66,0.0,931.26,271.26,84,30,Wholesale,Cash
T001560,2025-02-11,Store-B,North,P020,Notebook,Stationery,4,60,70.01,3.5,266.04,26.04,107,30,Wholesale,Cash
T001561,2025-01-26,Store-A,West,P001,Milk,Dairy,14,60,83.25,4.16,1107.26,267.26,112,30,New,Card
T001562,2025-09-11,Store-B,West,P017,Salt,Grocery,7,20,25.86,1.29,171.99,31.99,367,30,New,Card
T001563,2025-04-01,Store-B,East,P019,Tissue,Home Care,2,75,96.21,0.0,192.42,42.42,45,30,Regular,Card
T001564,2025-04-06,Store-C,South,P019,Tissue,Home Care,7,75,102.0,0.0,714.0,189.0,101,30,Regular,UPI
T001565,2025-08-07,Store-C,East,P019,Tissue,Home Care,10,75,99.78,9.98,898.0,148.0,116,30,Wholesale,Cash
T001566,2025-03-24,Store-A,North,P017,Salt,Grocery,1,20,26.93,2.69,24.24,4.24,149,30,Regular,UPI
T001567,2025-12-12,Store-D,North,P012,Juice,Beverages,2,80,106.88,16.03,181.7,21.7,45,30,Wholesale,Card
T001568,2025-12-15,Store-A,East,P003,Rice,Grocery,11,70,92.85,9.29,919.16,149.16,362,30,Wholesale,UPI
T001569,2025-09-13,Store-C,West,P015,Coffee,Beverages,12,220,301.98,45.3,3080.16,440.16,194,30,New,Card
T001570,2025-06-30,Store-D,West,P007,Chips,Snacks,8,25,33.15,0.0,265.2,65.2,358,30,New,UPI
T001571,2025-03-20,Store-B,West,P013,Soft Drink,Beverages,15,50,70.53,10.58,899.25,149.25,236,30,New,Cash
T001572,2025-07-07,Store-A,West,P005,Eggs,Dairy,11,90,113.8,5.69,1189.21,199.21,209,30,Wholesale,Cash
T001573,2025-01-09,Store-D,West,P005,Eggs,Dairy,19,90,129.04,6.45,2329.21,619.21,53,30,Regular,UPI
T001574,2025-06-05,Store-C,South,P011,Toothpaste,Personal Care,7,95,109.87,16.48,653.73,-11.27,86,30,Regular,UPI
T001575,2025-12-07,Store-A,East,P020,Notebook,Stationery,16,60,76.79,3.84,1167.2,207.2,254,30,Regular,Cash
T001576,2025-09-23,Store-D,South,P011,Toothpaste,Personal Care,16,95,126.57,6.33,1923.84,403.84,125,30,New,UPI
T001577,2025-06-09,Store-D,North,P001,Milk,Dairy,10,60,80.37,8.04,723.3,123.3,327,30,Wholesale,Cash
T001578,2025-12-19,Store-B,East,P017,Salt,Grocery,10,20,25.05,2.5,225.5,25.5,418,30,Wholesale,UPI
T001579,2025-04-18,Store-C,South,P003,Rice,Grocery,1,70,89.89,13.48,76.41,6.41,131,30,New,Card
T001580,2025-04-10,Store-B,East,P016,Cooking Oil,Grocery,9,180,236.97,23.7,1919.43,299.43,362,30,Wholesale,Card
T001581,2025-10-16,Store-D,North,P008,Biscuits,Snacks,19,35,46.65,2.33,842.08,177.08,255,30,New,Card
T001582,2025-09-28,Store-D,West,P004,Sugar,Grocery,13,45,61.88,6.19,723.97,138.97,46,30,Wholesale,Card
T001583,2025-05-22,Store-B,East,P009,Soap,Personal Care,3,30,38.55,1.93,109.86,19.86,410,30,Regular,UPI
T001584,2025-11-14,Store-D,South,P008,Biscuits,Snacks,8,35,46.9,4.69,337.68,57.68,187,30,New,UPI
T001585,2025-11-27,Store-B,North,P016,Cooking Oil,Grocery,11,180,239.66,11.98,2504.48,524.48,426,30,New,Card
T001586,2025-07-12,Store-D,North,P002,Bread,Bakery,7,40,52.28,5.23,329.35,49.35,132,30,New,UPI
T001587,2025-11-26,Store-D,North,P007,Chips,Snacks,5,25,30.97,0.0,154.85,29.85,338,30,New,UPI
T001588,2025-08-16,Store-C,North,P005,Eggs,Dairy,15,90,120.4,6.02,1715.7,365.7,309,30,New,UPI
T001589,2025-03-25,Store-B,East,P009,Soap,Personal Care,7,30,40.86,6.13,243.11,33.11,150,30,Regular,Cash
T001590,2025-06-11,Store-D,North,P002,Bread,Bakery,11,40,52.63,5.26,521.07,81.07,77,30,Wholesale,UPI
T001591,2025-05-25,Store-C,North,P011,Toothpaste,Personal Care,13,95,114.32,0.0,1486.16,251.16,334,30,Wholesale,Cash
T001592,2025-03-19,Store-A,South,P005,Eggs,Dairy,16,90,105.22,0.0,1683.52,243.52,76,30,Wholesale,Cash
T001593,2025-07-31,Store-C,North,P003,Rice,Grocery,12,70,100.92,10.09,1089.96,249.96,46,30,New,UPI
T001594,2025-03-21,Store-A,South,P018,Detergent,Home Care,2,260,339.92,50.99,577.86,57.86,360,30,New,Cash
T001595,2025-12-16,Store-A,North,P004,Sugar,Grocery,9,45,54.82,0.0,493.38,88.38,335,30,Wholesale,Card
T001596,2025-04-30,Store-B,South,P008,Biscuits,Snacks,16,35,40.7,2.04,618.56,58.56,393,30,Wholesale,UPI
T001597,2025-09-19,Store-C,West,P011,Toothpaste,Personal Care,13,95,130.79,19.62,1445.21,210.21,14,30,Regular,Card
T001598,2025-01-19,Store-B,South,P014,Tea,Beverages,18,140,163.85,8.19,2801.88,281.88,306,30,Wholesale,UPI
T001599,2025-03-26,Store-D,South,P001,Milk,Dairy,12,60,81.63,8.16,881.64,161.64,265,30,Regular,Card
T001600,2025-07-18,Store-B,South,P001,Milk,Dairy,20,60,74.07,7.41,1333.2,133.2,266,30,Wholesale,UPI
T001601,2025-03-03,Store-C,West,P011,Toothpaste,Personal Care,7,95,118.57,11.86,746.97,81.97,206,30,Regular,UPI
T001602,2025-02-27,Store-A,West,P020,Notebook,Stationery,17,60,82.86,4.14,1338.24,318.24,99,30,Regular,Card
T001603,2025-12-20,Store-B,East,P007,Chips,Snacks,7,25,34.45,3.44,217.07,42.07,431,30,New,UPI
T001604,2025-09-19,Store-A,East,P002,Bread,Bakery,8,40,52.8,5.28,380.16,60.16,116,30,Regular,Cash
T001605,2025-06-17,Store-D,West,P006,Butter,Dairy,11,55,66.65,10.0,623.15,18.15,373,30,Wholesale,Cash
T001606,2025-12-08,Store-B,North,P016,Cooking Oil,Grocery,16,180,237.28,23.73,3416.8,536.8,412,30,Wholesale,Cash
T001607,2025-05-21,Store-A,East,P001,Milk,Dairy,1,60,80.15,0.0,80.15,20.15,489,30,New,UPI
T001608,2025-11-27,Store-B,West,P019,Tissue,Home Care,6,75,88.44,8.84,477.6,27.6,115,30,Wholesale,UPI
T001609,2025-01-18,Store-A,East,P003,Rice,Grocery,9,70,89.27,0.0,803.43,173.43,157,30,Regular,UPI
T001610,2025-09-01,Store-B,North,P015,Coffee,Beverages,7,220,260.94,0.0,1826.58,286.58,455,30,Regular,Cash
T001611,2025-01-12,Store-D,North,P008,Biscuits,Snacks,15,35,49.38,4.94,666.6,141.6,143,30,Wholesale,Card
T001612,2025-01-20,Store-D,West,P005,Eggs,Dairy,7,90,105.26,15.79,626.29,-3.71,20,30,New,UPI
T001613,2025-02-02,Store-C,East,P006,Butter,Dairy,1,55,72.77,0.0,72.77,17.77,341,30,Wholesale,UPI
T001614,2025-04-07,Store-B,West,P007,Chips,Snacks,9,25,28.93,2.89,234.36,9.36,498,30,Regular,Card
T001615,2025-12-26,Store-D,South,P002,Bread,Bakery,19,40,56.02,8.4,904.78,144.78,291,30,Wholesale,Card
T001616,2025-08-30,Store-B,East,P002,Bread,Bakery,10,40,50.37,5.04,453.3,53.3,238,30,Wholesale,UPI
T001617,2025-03-31,Store-D,East,P018,Detergent,Home Care,18,260,310.36,31.04,5027.76,347.76,213,30,New,UPI
T001618,2025-10-05,Store-D,East,P010,Shampoo,Personal Care,5,180,250.97,37.65,1066.6,166.6,350,30,New,Cash
T001619,2025-07-03,Store-D,West,P020,Notebook,Stationery,9,60,84.93,8.49,687.96,147.96,478,30,Wholesale,Card
T001620,2025-06-24,Store-B,South,P006,Butter,Dairy,2,55,68.92,3.45,130.94,20.94,311,30,Regular,Card
T001621,2025-10-06,Store-A,North,P013,Soft Drink,Beverages,3,50,69.85,0.0,209.55,59.55,261,30,Wholesale,Cash
T001622,2025-04-27,Store-C,West,P009,Soap,Personal Care,18,30,40.48,2.02,692.28,152.28,383,30,Regular,UPI
T001623,2025-10-23,Store-C,West,P012,Juice,Beverages,18,80,114.49,17.17,1751.76,311.76,117,30,Wholesale,Cash
T001624,2025-01-01,Store-A,West,P008,Biscuits,Snacks,15,35,41.88,2.09,596.85,71.85,371,30,Regular,Cash
T001625,2025-04-18,Store-A,South,P010,Shampoo,Personal Care,8,180,247.81,24.78,1784.24,344.24,427,30,Regular,Cash
T001626,2025-12-15,Store-A,North,P001,Milk,Dairy,10,60,71.18,3.56,676.2,76.2,428,30,New,UPI
T001627,2025-12-24,Store-C,East,P004,Sugar,Grocery,14,45,64.51,9.68,767.62,137.62,10,30,New,UPI
T001628,2025-11-11,Store-A,West,P007,Chips,Snacks,10,25,31.96,4.79,271.7,21.7,330,30,Regular,UPI
T001629,2025-07-16,Store-A,West,P011,Toothpaste,Personal Care,12,95,110.13,16.52,1123.32,-16.68,445,30,Wholesale,Card
T001630,2025-07-14,Store-A,West,P020,Notebook,Stationery,12,60,86.08,12.91,878.04,158.04,18,30,Regular,UPI
T001631,2025-11-20,Store-A,West,P009,Soap,Personal Care,18,30,35.33,1.77,604.08,64.08,375,30,New,Card
T001632,2025-06-15,Store-C,West,P011,Toothpaste,Personal Care,8,95,126.45,18.97,859.84,99.84,22,30,Regular,Card
T001633,2025-12-12,Store-A,West,P014,Tea,Beverages,4,140,161.43,8.07,613.44,53.44,308,30,Regular,Card
T001634,2025-10-02,Store-A,East,P006,Butter,Dairy,15,55,67.78,10.17,864.15,39.15,415,30,Wholesale,Cash
T001635,2025-03-25,Store-A,East,P017,Salt,Grocery,16,20,24.04,3.61,326.88,6.88,155,30,Wholesale,UPI
T001636,2025-09-04,Store-D,South,P014,Tea,Beverages,4,140,189.85,0.0,759.4,199.4,106,30,Regular,UPI
T001637,2025-06-24,Store-D,South,P006,Butter,Dairy,13,55,63.97,3.2,790.01,75.01,119,30,Wholesale,UPI
T001638,2025-11-06,Store-A,West,P004,Sugar,Grocery,4,45,53.97,2.7,205.08,25.08,384,30,New,UPI
T001639,2025-10-06,Store-A,West,P014,Tea,Beverages,1,140,190.75,19.07,171.68,31.68,330,30,New,Cash
T001640,2025-02-03,Store-A,East,P009,Soap,Personal Care,14,30,39.52,5.93,470.26,50.26,39,30,Wholesale,UPI
T001641,2025-03-12,Store-A,North,P016,Cooking Oil,Grocery,13,180,234.38,11.72,2894.58,554.58,469,30,Regular,Cash
T001642,2025-10-07,Store-C,East,P019,Tissue,Home Care,6,75,101.2,15.18,516.12,66.12,342,30,New,Cash
T001643,2025-04-14,Store-B,East,P006,Butter,Dairy,19,55,70.07,0.0,1331.33,286.33,123,30,Regular,Card
T001644,2025-09-26,Store-C,North,P013,Soft Drink,Beverages,1,50,63.08,0.0,63.08,13.08,62,30,New,Cash
T001645,2025-12-06,Store-D,West,P011,Toothpaste,Personal Care,8,95,133.78,6.69,1016.72,256.72,101,30,New,Cash
T001646,2025-12-08,Store-B,South,P004,Sugar,Grocery,6,45,56.99,0.0,341.94,71.94,79,30,Regular,UPI
T001647,2025-07-31,Store-C,South,P017,Salt,Grocery,3,20,26.4,1.32,75.24,15.24,325,30,New,UPI
